timestamp,amount,merchant,description,category
2024-11-11 06:02:25.604351,50.27,GSC Cinemas,Weekend movie,Entertainment
2025-03-10 22:28:00.565572,151.5,YouTube Premium,Monthly subscription,Bills & Utilities
2024-08-21 04:55:32.919835,50.61,Fitness First,Over-the-counter meds,Health
2025-07-02 00:41:32.886918,43.23,Setel,Parking fee,Transport
2025-07-04 08:46:55.549079,114.05,Caring Pharmacy,Annual health check,Health
2025-02-05 14:59:16.422489,39.9,MRT,E-hailing service,Transport
2025-02-02 09:46:43.654431,22.64,Easybook,Airport transfer,Transport
2025-03-30 05:44:07.033841,580.64,Typo,New clothes,Shopping
2025-07-05 18:31:52.039437,21.31,Google Workspace,Sewerage bill,Bills & Utilities
2024-10-25 19:43:17.454163,172.74,Spotify,Internet bill,Bills & Utilities
2024-08-24 19:50:32.685424,35.09,Netflix,Mobile postpaid,Bills & Utilities
2024-08-23 11:16:15.119546,57.74,RapidKL Bus,Toll payment,Transport
2025-01-25 02:31:54.145017,31.19,Shell,Expressway toll,Transport
2025-04-20 10:14:26.453707,53.85,Aquaria KLCC,Aquarium visit,Entertainment
2024-11-28 08:51:57.100414,296.21,Celcom,Gas bill,Bills & Utilities
2024-10-18 07:43:57.856161,214.25,BookXcess,Gift for friend,Shopping
2025-03-29 07:46:37.072850,45.08,Steam Games,Theme park tickets,Entertainment
2024-11-13 04:37:06.053838,66.62,Sunway Lagoon,Stand-up comedy show,Entertainment
2024-08-19 18:38:20.663729,199.85,KidZania,Family outing,Entertainment
2025-07-20 19:36:15.206448,50.54,Caring Pharmacy,Over-the-counter meds,Health
2024-09-16 05:48:16.954745,45.32,Secret Recipe,Dinner takeout,Food & Drink
2025-06-15 21:07:49.772215,113.38,Aquaria KLCC,Concert tickets,Entertainment
2025-04-28 07:37:56.600644,136.83,Econsave,Baking supplies,Groceries
2025-02-03 12:15:58.238014,615.43,Zalora,Book purchase,Shopping
2025-02-06 06:12:40.119232,35.5,TGV Cinemas,Weekend movie,Entertainment
2024-12-21 22:34:32.844463,5.73,KLIA Transit,Airport commute,Transport
2025-07-19 00:39:46.633982,196.47,Sunway Medical Centre,Dental scaling,Health
2024-12-27 04:21:09.588141,49.1,Jaya Grocer,Fresh produce,Groceries
2025-06-09 09:33:45.808351,280.31,Digi,Sewerage bill,Bills & Utilities
2025-01-14 13:52:59.896269,26.75,KLIA Transit,Car rental,Transport
2024-09-14 11:02:14.576955,125.56,Astro,Water bill,Bills & Utilities
2025-06-01 16:58:45.356258,347.77,Spotify,Phone bill,Bills & Utilities
2025-04-11 06:53:07.705218,26.73,Moovit,Bus fare,Transport
2025-02-10 22:43:16.592169,254.03,Air Selangor,Cloud storage fee,Bills & Utilities
2025-07-24 04:12:32.680558,29.57,Pizza Hut,Birthday celebration dinner,Food & Drink
2025-01-26 07:43:38.004179,40.35,Kyochon,Quick bite,Food & Drink
2024-12-15 13:37:54.452379,14.25,Grab,Public transport pass,Transport
2024-08-24 17:57:30.891223,180.47,Optical 88,Doctor's visit,Health
2024-11-09 11:35:08.704586,10.51,MRT,Public transport pass,Transport
2025-06-20 05:24:39.463332,186.78,Optical 88,Over-the-counter meds,Health
2024-08-08 21:31:10.099021,41.36,KK Super Mart,Canned goods,Groceries
2024-12-02 15:38:06.698513,61.94,Times Bookstore,Home decor,Shopping
2025-05-09 20:24:27.246263,257.9,Sunway Pyramid,Laptop purchase,Shopping
2025-05-12 06:53:56.075459,59.0,KLIA Transit,Airport transfer,Transport
2025-04-18 22:39:01.526268,270.85,Checkers Hypermarket,Frozen food restock,Groceries
2024-11-04 05:35:07.336791,324.06,SYABAS,Domain name renewal,Bills & Utilities
2025-01-02 20:53:55.909694,17.89,LRT Kelana Jaya,Airport commute,Transport
2024-12-17 21:07:43.675997,8.83,OldTown White Coffee,Supper,Food & Drink
2025-06-08 03:50:45.196367,157.02,Pantai Hospital,Gym membership,Health
2025-05-11 12:03:35.089166,59.46,Sunway Pyramid,Online order,Shopping
2024-12-23 11:42:36.009333,73.24,Watsons,Physiotherapy session,Health
2024-10-09 13:38:36.555124,24.96,Easybook,Public transport pass,Transport
2025-01-01 06:20:19.046265,46.85,The Coffee House,Quick bite,Food & Drink
2024-10-22 14:18:57.960787,55.71,Shell,Train ticket,Transport
2025-07-06 18:09:49.277237,53.55,Indah Water Konsortium,Mobile postpaid,Bills & Utilities
2025-07-30 09:39:42.410188,78.12,Disney+ Hotstar,Electricity bill,Bills & Utilities
2025-06-09 13:42:30.999548,584.45,Amazon,Sporting goods,Shopping
2024-11-25 02:17:45.607086,53.97,Setel,Fuel top-up,Transport
2025-04-13 13:12:52.530804,203.06,Watsons,Physiotherapy session,Health
2024-09-08 18:55:18.157088,455.37,Zalora,Birthday gift,Shopping
2024-09-01 18:23:07.285791,339.88,Ben's Independent Grocer,Household items,Groceries
2024-12-07 08:15:55.622835,44.59,KLIA Transit,Car rental,Transport
2024-11-02 12:22:18.629070,103.57,Decathlon,Birthday gift,Shopping
2025-03-02 21:09:49.919687,51.43,BIG Pharmacy,Dental scaling,Health
2025-07-06 11:05:52.141090,293.31,B.I.G.,Household items,Groceries
2025-03-07 06:22:55.674237,168.57,Checkers Hypermarket,Buying fresh milk and bread,Groceries
2024-09-25 16:01:36.515310,40.31,Marrybrown,Quick bite,Food & Drink
2025-02-12 07:48:19.302585,25.28,Sushi King,Coffee meeting,Food & Drink
2025-02-20 19:23:13.531117,243.86,Village Grocer,Household items,Groceries
2024-08-06 07:06:55.568280,91.93,GSC Cinemas,Movie tickets,Entertainment
2025-07-22 21:12:28.719704,94.34,Steam Games,Video game subscription,Entertainment
2025-06-28 16:42:06.321081,335.72,99 Speedmart,Canned goods,Groceries
2025-04-22 03:15:09.661439,42.25,Tealive,Supper,Food & Drink
2025-06-20 18:40:42.292179,22.0,Domino's Pizza,Team lunch,Food & Drink
2025-01-04 20:57:06.480792,179.81,Ticketmaster,Live event,Entertainment
2024-09-19 14:44:08.355178,176.79,Sunway Medical Centre,Vitamins purchase,Health
2025-05-29 00:38:10.080873,163.82,B.I.G.,Organic food purchase,Groceries
2025-03-26 23:21:01.048145,266.32,B.I.G.,Canned goods,Groceries
2024-12-30 01:56:33.271371,47.78,Secret Recipe,Weekend brunch,Food & Drink
2024-09-09 20:17:07.037976,125.51,Genting SkyWorlds,Movie tickets,Entertainment
2025-06-05 11:00:27.998133,44.09,Zus Coffee,Lunch with colleagues,Food & Drink
2025-06-30 19:27:11.224591,42.1,Caltex,Airport commute,Transport
2025-08-01 04:39:35.222985,740.78,Cotton On,Office attire,Shopping
2025-01-15 04:39:48.119229,125.92,YouTube Premium,Mobile postpaid,Bills & Utilities
2024-10-04 00:45:58.026214,30.77,Ticketmaster,Escape room game,Entertainment
2025-07-11 19:16:54.370174,429.25,Mid Valley Megamall,Office attire,Shopping
2025-03-04 20:33:02.561330,35.65,myNEWS,Household items,Groceries
2024-08-16 17:36:01.084527,113.62,B.I.G.,Weekly groceries,Groceries
2025-07-14 22:03:40.388885,267.45,Decathlon,Skincare haul,Shopping
2025-04-30 20:19:15.500349,35.08,Cotton On,Gift for friend,Shopping
2024-11-08 05:30:49.649370,141.14,Astro,Phone bill,Bills & Utilities
2024-12-01 12:55:56.390071,773.26,Kinokuniya,Skincare haul,Shopping
2025-06-16 09:36:40.552058,488.1,Adidas,Gift for friend,Shopping
2025-01-13 08:32:21.279917,126.91,SYABAS,Cloud storage fee,Bills & Utilities
2025-06-20 14:59:37.013140,221.51,Loud Speaker Karaoke,Adventure park tickets,Entertainment
2025-05-14 10:12:56.919115,33.12,Sunway Lagoon,Online game purchase,Entertainment
2025-07-12 22:43:11.973941,174.02,Nike Store,Sporting goods,Shopping
2025-05-23 00:30:05.655080,188.46,Redbox Karaoke,Adventure park tickets,Entertainment
2024-12-10 05:24:17.624011,257.12,AEON,Organic food purchase,Groceries
2025-02-16 02:31:30.454195,289.93,Indah Water Konsortium,Water bill,Bills & Utilities
2024-11-21 14:51:51.340616,466.64,Zalora,Gadget purchase,Shopping
2025-07-22 16:22:16.434663,215.6,AEON,Weekly groceries,Groceries
2024-08-12 08:44:50.155653,107.2,PlayStation Store,Magazine subscription,Entertainment
2025-05-27 08:04:33.101402,183.04,Google Workspace,Internet bill,Bills & Utilities
2025-05-24 23:26:51.478253,264.82,Cold Storage,Weekly grocery run,Groceries
2024-10-08 06:40:36.375515,46.48,All IT Hypermarket,Birthday gift,Shopping
2024-12-23 09:42:09.997549,111.49,District 21,Weekend movie,Entertainment
2024-12-13 14:02:27.368212,90.26,Watsons,First aid supplies,Health
2025-04-28 19:46:28.184654,237.05,Loud Speaker Karaoke,Aquarium visit,Entertainment
2025-04-19 17:47:28.817668,55.31,Redbox Karaoke,Adventure park tickets,Entertainment
2025-07-24 15:40:48.229608,239.69,Indah Water Konsortium,Mobile postpaid,Bills & Utilities
2025-05-20 12:33:17.841899,186.72,Giant,Beverages and snacks,Groceries
2024-08-12 10:56:20.882266,39.15,AirAsia Ride,Ride to work,Transport
2025-01-29 00:22:59.579938,49.73,Domino's Pizza,Takeaway sushi,Food & Drink
2025-07-16 23:05:50.980315,184.1,Lotus's,Restocking pantry,Groceries
2024-08-08 22:28:19.781668,90.01,YouTube Premium,Monthly subscription,Bills & Utilities
2024-12-15 18:17:00.067293,63.16,Steam Games,Live event,Entertainment
2024-11-06 21:54:20.017040,686.25,IKEA,Appliance upgrade,Shopping
2024-10-10 10:31:26.407533,233.84,Guardian,First aid supplies,Health
2024-08-05 23:54:06.338683,160.82,Adobe Creative Cloud,Software subscription,Bills & Utilities
2025-05-15 23:17:46.690781,55.34,AirAsia Ride,E-hailing service,Transport
2025-07-12 20:37:37.462971,29.67,Redbox Karaoke,Karaoke session,Entertainment
2024-08-05 05:53:28.688739,347.28,Unifi,Software subscription,Bills & Utilities
2024-10-04 00:32:12.557498,52.75,Indah Water Konsortium,Phone bill,Bills & Utilities
2024-08-21 09:05:29.310471,154.88,District 21,Karaoke session,Entertainment
2024-12-04 00:02:21.227014,36.85,NSK Trade City,Organic food purchase,Groceries
2025-07-15 13:06:01.077108,660.87,Nike Store,Skincare haul,Shopping
2025-05-26 09:59:04.835231,213.86,Sunway Medical Centre,Specialist consultation,Health
2025-06-13 00:46:59.369609,175.91,Genting SkyWorlds,Aquarium visit,Entertainment
2024-12-28 13:39:32.696244,177.01,Genting SkyWorlds,Aquarium visit,Entertainment
2025-07-17 16:47:02.472395,54.11,SOCAR,Road trip fuel,Transport
2025-07-21 10:04:29.992034,361.52,Harvey Norman,Furniture purchase,Shopping
2025-04-02 04:03:46.890876,259.34,Adobe Creative Cloud,Monthly subscription,Bills & Utilities
2025-02-06 02:21:36.287231,151.73,Breakout Escape Room,Magazine subscription,Entertainment
2025-03-20 08:34:49.395796,50.53,AirAsia Ride,Road trip fuel,Transport
2025-07-01 11:45:47.553782,201.37,Econsave,Household items,Groceries
2025-02-28 16:29:29.967320,46.54,LRT Kelana Jaya,Toll payment,Transport
2024-08-22 17:37:33.584473,225.25,Loud Speaker Karaoke,In-game purchase,Entertainment
2024-09-04 16:45:14.900084,40.79,AirAsia Ride,Ride to work,Transport
2025-01-23 00:02:16.488601,41.8,Kyochon,Healthy smoothie,Food & Drink
2024-12-19 06:22:44.216577,36.63,KTM Komuter,Fuel top-up,Transport
2024-10-15 04:45:00.625341,200.96,Netflix,Sewerage bill,Bills & Utilities
2025-02-22 02:58:03.217947,248.25,Adobe Creative Cloud,Water bill,Bills & Utilities
2024-10-30 23:22:02.624671,20.13,Caring Pharmacy,Prescription medicine,Health
2025-04-01 16:34:19.541347,533.31,Mid Valley Megamall,Laptop purchase,Shopping
2024-09-06 15:47:42.717330,324.11,Unifi,Music streaming,Bills & Utilities
2024-09-06 09:26:35.953753,335.56,Lazada,New shoes,Shopping
2025-07-03 17:57:40.757050,78.65,iCare Dental,Specialist consultation,Health
2025-03-07 08:45:53.103483,246.1,Watsons,New glasses,Health
2025-06-15 14:02:53.616737,91.01,Klinik Mediviron,Fitness supplements,Health
2025-06-10 05:11:39.833504,48.48,Burger King,Business dinner,Food & Drink
2025-07-28 23:11:02.279290,32.82,SOCAR,Train ticket,Transport
2025-06-12 11:22:59.649639,135.9,KK Super Mart,Restocking pantry,Groceries
2025-04-04 22:35:52.688243,39.52,Setel,Expressway toll,Transport
2024-09-25 03:31:53.613992,73.48,Lotus's,Buying fresh milk and bread,Groceries
2025-04-24 18:51:59.039352,14.63,Tealive,Boba tea,Food & Drink
2024-10-25 17:34:55.404347,12.5,Pizza Hut,Morning coffee,Food & Drink
2024-10-06 02:40:51.776109,104.09,Optical 88,Health screening,Health
2024-09-23 07:45:04.240967,54.25,MRT,Expressway toll,Transport
2024-08-17 20:34:42.997484,209.15,BIG Pharmacy,Prescription medicine,Health
2025-02-21 09:52:05.979114,81.43,YouTube Premium,Streaming service,Bills & Utilities
2025-06-10 17:59:10.158368,89.67,Disney+ Hotstar,Cloud storage fee,Bills & Utilities
2025-07-09 20:18:24.549874,264.93,Unifi,Music streaming,Bills & Utilities
2025-06-15 01:35:58.397593,46.1,KLIA Transit,Airport transfer,Transport
2024-10-07 06:33:27.941449,153.33,BMS Organics,Household items,Groceries
2024-09-19 12:24:27.947279,14.67,Domino's Pizza,Morning coffee,Food & Drink
2025-08-02 15:01:20.291775,343.78,Zara,Appliance upgrade,Shopping
2024-09-03 06:28:11.051815,708.61,Uniqlo,Sporting goods,Shopping
2024-11-02 03:39:22.111271,188.36,KidZania,Adventure park tickets,Entertainment
2025-06-10 23:26:01.246007,627.92,Zalora,Phone case,Shopping
2024-12-08 15:46:27.157420,32.32,Haidilao,Coffee meeting,Food & Drink
2024-08-30 02:31:16.825100,305.78,TIME Internet,Electricity bill,Bills & Utilities
2025-03-26 21:27:35.895966,145.42,Harvey Norman,Running shoes,Shopping
2025-07-27 20:20:37.227170,28.89,Starbucks,Dinner takeout,Food & Drink
2024-12-27 23:15:48.312205,39.31,AirAsia Ride,Parking fee,Transport
2025-03-06 23:24:43.806496,194.88,Air Selangor,Music streaming,Bills & Utilities
2024-10-31 08:42:16.857468,489.51,Amazon,Book purchase,Shopping
2025-05-18 19:46:54.834152,208.13,Columbia Asia Hospital,Over-the-counter meds,Health
2025-07-24 06:30:12.055617,9.94,Shell,Bus fare,Transport
2024-11-23 10:54:34.539417,551.21,Nike Store,Sporting goods,Shopping
2025-07-23 14:36:39.900920,111.36,Courts Mammoth,Gadget purchase,Shopping
2025-03-26 08:31:58.725703,44.76,Breakout Escape Room,Karaoke session,Entertainment
2025-04-30 15:42:55.395899,63.85,Cotton On,New clothes,Shopping
2024-09-21 07:49:48.746326,216.89,iCare Dental,Vitamins purchase,Health
2025-07-18 06:40:07.802086,43.88,Petronas,Flight ticket booking,Transport
2025-04-02 00:11:38.594869,141.71,District 21,Magazine subscription,Entertainment
2025-07-07 06:26:18.700700,45.73,Sunway Lagoon,Online game purchase,Entertainment
2025-07-22 23:40:31.295637,38.57,Burger King,Quick bite,Food & Drink
2025-03-13 12:40:26.311045,687.49,Padini,Running shoes,Shopping
2024-11-07 14:38:37.472283,184.69,Google Workspace,Mobile postpaid,Bills & Utilities
2024-08-05 19:42:49.750251,169.04,GSC Cinemas,Video game subscription,Entertainment
2025-06-22 19:16:29.476858,37.58,Gong Cha,Weekend brunch,Food & Drink
2024-08-06 07:53:01.543409,251.79,NSK Trade City,Buying snacks,Groceries
2025-04-03 19:26:23.445214,145.63,Kinokuniya,Book purchase,Shopping
2025-05-22 00:03:35.057118,109.0,Genting SkyWorlds,Movie tickets,Entertainment
2024-08-12 15:41:01.391448,213.62,Machines (Apple),Birthday gift,Shopping
2025-04-13 16:16:59.876170,248.35,Sunway Medical Centre,New glasses,Health
2025-03-20 05:44:37.288488,47.04,BMS Organics,Bulk buying,Groceries
2025-01-08 07:24:29.515948,34.93,MRT,Road trip fuel,Transport
2025-01-18 04:26:54.801453,156.07,Breakout Escape Room,Theme park tickets,Entertainment
2025-03-04 15:33:32.836574,130.97,myNEWS,Fresh produce,Groceries
2025-01-28 07:46:18.420845,20.78,Moovit,Commuter train pass,Transport
2024-11-17 13:49:12.817340,159.07,Disney+ Hotstar,Domain name renewal,Bills & Utilities
2024-10-25 01:42:30.123105,30.06,McDonald's,Business dinner,Food & Drink
2024-09-29 14:18:56.901304,279.47,Disney+ Hotstar,Internet bill,Bills & Utilities
2024-09-21 02:42:37.006427,12.37,Touch 'n Go eWallet,Parking fee,Transport
2024-10-04 05:59:32.536241,166.22,Watsons,Physiotherapy session,Health
2025-04-17 00:11:11.188586,6.32,Grab,Bus fare,Transport
2025-01-14 16:52:30.980289,105.48,Mr. D.I.Y.,Gift for friend,Shopping
2025-05-20 13:00:35.247317,298.55,Digi,Cable TV subscription,Bills & Utilities
2024-11-29 06:55:10.704027,234.03,Village Grocer,Frozen food restock,Groceries
2025-06-22 23:22:43.661601,40.24,The Alley,Quick bite,Food & Drink
2025-01-02 08:36:20.288121,35.75,Klinik Mediviron,Over-the-counter meds,Health
2024-12-13 18:37:07.649812,109.43,Klinik Kesihatan,Dental scaling,Health
2025-05-03 17:27:55.846305,114.97,NSK Trade City,Restocking pantry,Groceries
2024-12-12 00:54:28.435690,14.81,Marrybrown,Weekend brunch,Food & Drink
2025-04-01 00:28:48.502249,75.04,BIG Pharmacy,New glasses,Health
2024-11-18 11:22:45.088518,41.15,Disney+ Hotstar,Monthly subscription,Bills & Utilities
2025-02-09 22:39:57.176165,248.16,Caring Pharmacy,Specialist consultation,Health
2024-08-15 16:28:57.667659,102.64,Zara,Sneakers,Shopping
2024-12-22 15:23:20.872613,234.09,KK Super Mart,Beverages and snacks,Groceries
2025-07-22 10:30:45.871843,33.38,AEON,Dairy and eggs,Groceries
2025-01-20 08:56:03.043170,291.0,Celcom,Internet bill,Bills & Utilities
2025-03-24 20:30:53.513321,128.7,Giant,Restocking pantry,Groceries
2024-08-18 06:21:34.721922,201.25,KK Super Mart,Weekly groceries,Groceries
2024-10-04 10:57:36.669449,245.36,KK Super Mart,Restocking pantry,Groceries
2025-03-19 14:23:27.832218,113.91,Unifi,Music streaming,Bills & Utilities
2024-08-22 10:57:58.107310,70.93,Giant,Buying snacks,Groceries
2025-02-08 08:20:58.180330,45.17,Subway,Quick bite,Food & Drink
2024-08-17 02:12:22.889926,196.86,99 Speedmart,Fresh produce,Groceries
2025-07-15 17:59:10.701488,167.26,Indah Water Konsortium,Gas bill,Bills & Utilities
2025-04-29 09:05:02.402724,213.79,TGV Cinemas,Aquarium visit,Entertainment
2024-09-11 20:12:29.293111,135.0,YouTube Premium,Internet bill,Bills & Utilities
2025-04-18 05:30:49.712205,35.05,Steam Games,Live event,Entertainment
2025-06-12 21:56:55.066171,287.24,BookXcess,Office attire,Shopping
2025-07-09 09:18:52.848989,113.23,Sunway Lagoon,Family outing,Entertainment
2024-08-22 14:16:59.353207,604.83,Typo,Office attire,Shopping
2025-05-19 21:37:26.546751,52.14,Secret Recipe,Birthday celebration dinner,Food & Drink
2025-03-27 20:17:07.386622,197.7,iCare Dental,Dental scaling,Health
2025-04-04 12:12:50.779099,34.04,MRT,Flight ticket booking,Transport
2025-07-03 17:51:55.941929,54.61,Boost Juice,Takeaway sushi,Food & Drink
2025-03-03 12:26:00.693049,141.68,Redbox Karaoke,Concert tickets,Entertainment
2025-03-16 23:26:40.111788,165.81,Sunway Medical Centre,New glasses,Health
2025-01-20 00:13:22.271580,121.23,Anytime Fitness,Vitamins purchase,Health
2024-10-18 18:28:41.062641,31.04,SOCAR,Airport transfer,Transport
2024-11-29 10:32:09.441242,70.93,Alpro Pharmacy,Physiotherapy session,Health
2024-11-30 06:20:10.585591,53.13,Indah Water Konsortium,Sewerage bill,Bills & Utilities
2024-10-17 01:39:00.740917,638.83,Harvey Norman,Gadget purchase,Shopping
2024-12-26 15:43:28.780221,185.49,Giant,Canned goods,Groceries
2024-11-02 11:14:01.602276,33.53,Setel,Public transport pass,Transport
2025-01-20 19:24:14.263746,43.34,Fitness First,Vitamins purchase,Health
2024-08-24 23:14:16.339485,203.47,Guardian,New glasses,Health
2024-08-10 04:21:27.506091,232.04,Loud Speaker Karaoke,Magazine subscription,Entertainment
2024-10-31 05:50:09.301306,30.32,The Alley,Breakfast set,Food & Drink
2024-09-15 08:54:06.002390,46.44,LRT Kelana Jaya,Toll payment,Transport
2025-07-06 16:59:44.183786,179.55,Unifi,Gas bill,Bills & Utilities
2025-04-10 13:22:29.220287,30.42,Burger King,Coffee meeting,Food & Drink
2025-03-23 05:55:35.000474,289.71,KK Super Mart,Frozen food restock,Groceries
2025-04-11 22:07:46.769617,88.71,Aquaria KLCC,Karaoke session,Entertainment
2024-11-12 04:04:50.212789,415.75,Adidas,Gift for friend,Shopping
2025-04-03 03:17:47.189547,56.18,Touch 'n Go eWallet,Airport commute,Transport
2025-07-16 20:54:42.435585,748.11,Times Bookstore,Home decor,Shopping
2025-04-07 09:43:51.662175,24.86,Haidilao,Birthday celebration dinner,Food & Drink
2024-11-24 03:36:02.926986,105.78,99 Speedmart,Organic food purchase,Groceries
2024-11-21 04:52:55.019648,162.81,Klinik Mediviron,Eye check-up,Health
